text,predicted_aspect,aspect_confidence,predicted_sentiment,sentiment_confidence,prob_negative_1,prob_negative_2,prob_neutral,prob_positive,prob_very_negative
iklan shopee nih ngeganggu banget asli lngsung masuk ke aplikasinya lg asik nonton ada iklan shopee tinggal nunggu tanda x nya malah langsung masuk ke aplikasinya udh gitu pdhal lg ada iklan lain iklan game misalnya tiba banget langsung masuk ke aplikasi shopeenya kan gak jelass ngecheat apa gimana dah biar pengunjungnya banyak gitu,sistem aplikasi,1.0,negative_2,0.9742494225502014,0.013414799235761166,0.9742494225502014,0.000523770519066602,0.0010458326432853937,0.010766190476715565
kenapa susah banget sih kalau lagi chat sama kurir selalu loading muter ujung nya pesan tidak terkirim padahal koneksi kenceng chat sama penjual juga aman aja giliran chat sama kurir loading terus berujung pesan tidak terkirim dan ini sudah berlangsung lama bukan baru ini padahal apk sudah di update sudah di clear chace,pengiriman,0.75,positive,0.9885571002960205,0.0003250342851970345,0.004257435444742441,0.004102197475731373,0.9885571002960205,0.002758156508207321
kalo di pake nge lag lemot kalo habis keluar sebentar buka aplikasi lain terus buka shopee lagi lemot nge lag sering belanja di shopee tapi kenapa ada kendala sistem udah di bayar di m banking dah kepotong tapi status belum berubah jadi pembayaran selesai mana pengembalian dana nya lama pula kenapa harus jam kenapa ga langsung ketika di sistem kebaca gagal tapi di m banking dah kepotong,sistem aplikasi,0.75,positive,0.4800896942615509,0.001982782268896699,0.14487197995185852,0.3686945140361786,0.4800896942615509,0.004360975231975317
untuk shopeenya udah bagus menurutku tapi untuk pengiriman spx amat sangat mengecewakan jauh dari kata professional order barang udah beberapa kali notif pembeli tidak dapat dihubungi tidak ada ditempat padahal wa aja nggak saya dirumah terus nunggu tuh paket harusnya diseleksi lagi kurir yg males nganter seperti ini dulu pengantaran pake selain spx selalu sampai tepat waktu malah sebelum estimasi udah sampe setelah pake spx ini bisa telat beberapa hari amat sangat mengecewakan,pengiriman,0.7142857142857143,negative_2,0.9911509156227112,0.006564782001078129,0.9911509156227112,0.00020038720685988665,0.0006900333100929856,0.001393851707689464
menurut sy untuk aplikasi udh bgus dan tergolong sering bnyk diskon namun pengiriman lama entah di kurir atau ap trus kurir nya tdk konfirmasi ke customer kalo alamat yg tertera menurut mereka kurang jelas padahal udah di sertakan no wa,pengiriman,0.6,neutral,0.4681471884250641,0.005897176451981068,0.4355781674385071,0.4681471884250641,0.0852980837225914,0.005079412367194891
untuk aplikasi belanjanya sangat bagus ongkir bisa gratis meskipun tidak harus k apalagi banyak diskon tapi usahakan untuk perbaiki sistem pengiriman dan ada juga beberapa penipuan barang dengan model yang digambar tidak sesuai apalagi soal pengiriman contohnya katanya paketnya dateng tanggal ehh datengnya tanggal kecil tapi bisa fatal apalagi soal keterlambatan pengiriman katanya dikirim tanggal datengnya tanggal dan masih banyak keluh kesah lainnya tapi untuk aplikasinya baik,pengiriman,0.4,negative_1,0.9935413599014282,0.9935413599014282,0.005495407618582249,0.00013446906814351678,0.00014119681145530194,0.0006876223487779498
cs nya tidak ada yang bekerja dengan benar saya memiliki masalah dengan pengiriman dan sudah menghubungi total cs dalam hari dan hasil akhirnya pun nihil paket tetap stuck dan hanya menunggu waktu sampai tanggal otomatis pembatalan,pengiriman,1.0,negative_2,0.9915013313293457,0.005983419716358185,0.9915013313293457,0.0002715994487516582,0.00038298629806376994,0.0018606071826070547
semenjak ada live dan video jadi banyak penipuan terutama di toko pakaian saat live dan video bagus pas di co yg dateng kaya kresek gak bisa di pake dan gak sesuai harga kendalanya adalah gak ada fitur untuk melihat ulasan terbaru apakah ulasan terbaru disembunyikan toko sampe gak bisa di lihat semoga ada perbaikan kedepannya saran aja ni ya supaya di bagian ulasan itu di urutkan sesuai tanggal terbaru dari pembalian terimakasih,produk,0.75,negative_1,0.9806811213493347,0.9806811213493347,0.01675179786980152,0.00040967570384964347,0.00038871393189765513,0.0017686255741864443
aplikasinya bagus buat pesan beli barang pun oke masalahnya kenapa saya ngasih bintang karena saya jengkel sama iklan dari shophee terlalu maksa lagi buka browser lagi nonton yt dsb tiba tiba ada iklan shopee tiap ada nih iklan pasti maksa kelempar masuk ke aplikasinya maksa banget jadi bikin tambah jengkel sebelum saya instal shopee iklannya maksa kok sesudah saya instal malah nambah maksa dan menjengkelkan jangan karena iklan yang berlebihan saya jadi gak respect dan uninstal,produk,0.6666666666666666,negative_2,0.9716019034385681,0.025273410603404045,0.9716019034385681,0.0002207675133831799,0.0006034981925040483,0.002300520660355687
sebenarnya aplikasinya bagus cuma ada beberapa kendala terutama yang paling meresahkan adalah tanggal tiba estimasi tidak tentu diaplikasi dikatakan estimasinya tiba tanggal ternyata kurirnya datang tanggal walaupun terkesan kecil tapi disana letak fatalnya karena terkadang kita tidak membawa uang apalagi kurir juga mengantar paketnya banyak tidak hanya atau paket mohon untuk develop ditingkatkan lagi supaya keamanan dan kenyamanan lebih terjaga,pengiriman,0.6,negative_2,0.792192280292511,0.20369292795658112,0.792192280292511,0.00042571063386276364,0.0010018703760579228,0.002687210915610194
secara keseluruhan shopee sudah bagus tapi ada beberapa pertanyaan kenapa kurir bisa menunda pengiriman dan mengatakan bahwa hal itu pembeli yang menjadwalkan minta ulang padahal pembeli tidak menjadwalkan ulang terimakasih,pengiriman,0.6666666666666666,negative_1,0.9953771829605103,0.9953771829605103,0.0040054633282125,0.00010149549052584916,7.954970351420343e-05,0.00043642387026920915
saya merasa dirugikan sekali ya dengan sistem shopee food deals ini buat salah paham harga yang ditampilkan akan dianggap sebagai harga bersih tau nya itu bukan membeli produk tapi malah membeli voucher dan harus mengeluarkan biaya lagi seharusnya sdh tidak ada biaya ongkir dan biaya layanan dong jika sistemnya harus membeli voucher seperti itu kacau sekali,harga,0.8,negative_2,0.9929133057594299,0.0036926683969795704,0.9929133057594299,0.0002471378247719258,0.0006386385066434741,0.0025082582142204046
shopee sebagai pusat online shop tidak tegas aplikasi memang aman tapi pengiriman di gudang sortir dan lain lain nya kacau estimasi tiba tanggal diundur ke lalu tetap stuck dan estimasi mundur lagi tanggal sampai sekarang tanggal masih juga stuck di gudang sortir agak sering juga kayaknya telat karena teledor terhadap paket harusnya jika sudah melampaui batas langsung aja nyatakan paket hilang atau bagaimana kek pertanggung jawabannya ini status sama aja,pengiriman,0.75,negative_2,0.9360678791999817,0.06085258349776268,0.9360678791999817,0.0002839535300154239,0.0004668078036047518,0.0023287117946892977
saya gaada masalah sebenarnya sama shopee tapi penindakan untuk toko yang terbukti mengirim barang palsu itu kurang tegas kalau boleh usul untuk katalog produk dari toko yang terbukti dilaporkan barang palsu harusnya dihapus aja katalog nya dari pihak shopee dan bila toko melanggar dan terjadi penipuan lagi sebanyak lebih dari atau kali sesuai ketentuan mohon di banned aja langsung akunnya meresahkan banget berkali kali toko nya menipu di satu katalog produk refund kan makan waktu juga,produk,1.0,negative_2,0.9841672778129578,0.004162670113146305,0.9841672778129578,0.0004026785318274051,0.005901555065065622,0.005365822464227676
bisa gak kalau pasang iklan itu sewajarnya aja di beberapa aplikasi lain gak pencet apa apa tiba tiba beralih ke shopee mengganggu sayang banget aplikasi nya bagus tapi pasang iklan berlebihan sampai menggangu penggunaan aplikasi lain,produk,0.3333333333333333,negative_2,0.9852319955825806,0.011721826158463955,0.9852319955825806,0.0002602018357720226,0.00045371934538707137,0.0023322640918195248
shopeee pengiriman paling lemot kurir gak jelas paket lama banget sampek pengiriman stuck tidak bergerak sama sekali ga ada nomer kurir yg bisa dihubung i juga bner barang murah tapi pengiriman lama banget sangat kecewa banget,pengiriman,0.5714285714285714,positive,0.9925299286842346,0.0003011632652487606,0.0035630317870527506,0.002588235540315509,0.9925299286842346,0.00101765978615731
jujur gatau kenapa ya entah di hp ku doang atau yang lain juga mengalami akun shoppe ni gampang kali keluar syukur kalo ga lupa sandi laahhh kalo lupa gimn coba berat bgt juga aplikasi nya trus plishh shopee di bagian kurir tuh di kasih keterangan yang anter dan nomor nya kaya di aplikasi sebelah itu nahh kan jadi enak kalo semisal barang ga di antar antar jadi kita bisa konfirmasi ke kurir nya langsung tolong di pertimbangkan ya saran aku terimakasih,pengiriman,0.5,negative_2,0.9368489980697632,0.057954780757427216,0.9368489980697632,0.000506766838952899,0.0008661230676807463,0.0038232621736824512
x dapet masalah pengembalian barang dan uang penangannya buruk padahal sudah prioritas tapi tetap saja lambat tanpa kepastian hanya di suruh nunggu xjam xjam xjam begitu aja terus sangat amat mengecewakan,produk,1.0,positive,0.9944689273834229,0.0003468212962616235,0.0018355360953137279,0.0014934348873794079,0.9944689273834229,0.0018552865367382765
izin kasih saran bagian ulasan produk ketika kasih penilaian beserta foto video produk mohon bisa tersimpan otomatis apabila terjadi aplikasi tidak sengaja keluar atau hp tiba tiba restart sendiri agar tidak mengisi kembali deskripsi penilaian foto video produk jika harus mengisi kembali deskripsi penilaian video foto produk rasanya jadi malas yang akhirnya berujung gk kasih penilaian padahal itu juga dibutuhkan sama pihak penjualnya agar dana bisa dicairkan oleh pihak shopee terimakasi,produk,0.5,negative_2,0.9581127762794495,0.03768385574221611,0.9581127762794495,0.00050503941019997,0.0006859247223474085,0.0030123135074973106
aplikasi nya bagus dan sangat membantu untuk ibu rumah tangga yg malas keluar tpi tolong kurir nya ad yg curang paket sy yg dapat dgn harga murah malah di ambil sendiri dan di terima sendirii sedangkan semua org pasti selalu menunggu paket datang tpi kebanyakan datangnya terlambat,pengiriman,0.42857142857142855,negative_1,0.9930769205093384,0.9930769205093384,0.0058538224548101425,0.0001269045751541853,0.00012683634122367948,0.0008154886891134083
alhamdulillah dishopee kalau beli barang tidak sesuai bisa langsung pengajuan kembalian tanpa ribet asal kalo mau buka paket harus video dulu jangan pencet pesanan selesai dulu terima barang video kalo ok baru pesanan selesai kalo gak ok bisa ajukan pengembalian happy shopping tapi kalo nabung emas dishopee gak worth it banget deh px tabungan emas ribuan gak bisa dijual apa coba maksudx kebanyakan mah kalau mau dipotong,produk,0.5,negative_1,0.9802172183990479,0.9802172183990479,0.01400851458311081,0.00062419509049505,0.0002376147749600932,0.004912445321679115
kalau aplikasinya sangat bagus tapi tolong di perbaiki sistem nya terutama di pengiriman kenapa ada beberapa pesanan saya selalu terlambat kemudian barang tersebut batalkan oleh kurirnya kenapa bisa begitu padah barangnya belum saya terima tiba di batalkan,pengiriman,0.5,negative_1,0.981491208076477,0.981491208076477,0.01737448200583458,0.0001069814243237488,0.00020733036217279732,0.000820058339741081
maaf nih pengalamn saya selama belanja dishopee sulit ketika mau pergi kemana mana tiba paket sedang diantar sedangkan nomor kurier tidak ada dan juga tidak perna konfirmasi kepada pelanggan kapan akan sampai ke tujuan jadi menurut saya kurang pas apa lagi kurier marah marah gak jelas dengan alasan sudah antar paket orgnya tidak ada tolong lah di perbaiki lagi nomor kontak kurier shopee saat diantar ada di konfirmasi pengirimianbyg di tuju,pengiriman,1.0,positive,0.6632555723190308,0.149876669049263,0.17306236922740936,0.005256755277514458,0.6632555723190308,0.008548584766685963
saran saya sebaiknya dari pihak shopee untuk lebih selektif lagi menyeksi para pedagang yang mempromosikan produk nya dengan mengklaim produk original tapi ketika dibeli produk yang nyampai imitasi atau gak sesuai dengan iklan yang di pajang di aplikasi shopee mohon sekiranya lebih di perketat tau bila perlu di kasih sangsi untuk pedang yang nakal tau curang agar tidak merugikan konsumen seperti contoh nya saya yg mau beli suku cadang motor berharap untu membeli produk yg ori e zong,produk,0.6,negative_1,0.9932778477668762,0.9932778477668762,0.002325013978406787,0.0008171083754859865,0.0003407783806324005,0.0032391687855124474
dear developer cuma ngasih tau aja ketika saya dapat ongkir gratis semua toko menonaktifkan fitur cod nya sedangkan saya tidak punya rekening dan mau nanya apakah toko sendiri yg menonaktifkan atau dari shopee nya karena pesanan membludak oya saya tidak pernah menolak paket cod ya sebelumnya itu aja makasiih hehe,harga,0.3333333333333333,negative_1,0.9962064027786255,0.9962064027786255,0.002157792681828141,0.0003815674572251737,0.00013278868573252112,0.0011214356636628509
sebetulnya saya gak pernah ada masalah sama pemesanan toko tapi tidak dengan jasa kirim mereka pelayanan masih jauh di bawah standard salah pengiriman resi di tempel betumpuk tumpuk di gagal kirimkan tanpa alasan yang betul dan bahkan dari pihak kurir tidak coba menghubungi saya terlebih dahulu sering pengantaran dilakukan di atas jam malam abis itu gagal kirim lagi giliran lapor ke cs mereka selalu gak bisa kasih estimasi pola selalu seperti itu dan gak ada perbaikan,pengiriman,0.8333333333333334,positive,0.9885751605033875,0.0006703303079120815,0.0016453734133392572,0.001796862343326211,0.9885751605033875,0.007312317378818989
aplikasinya bagus tapi iklannya di app lain yang membuka aplikasi shopee secara otomatis amat sangat annoying menganggu jika saya memang mau menggunakan shopee akan saya buka sendiri saran saya iklan lebih baik menampilkan product laris dari shopee agar yg melihatnya tertarik berbelanja bukan seperti sekarang yg terlalu memaksa buka app tanpa saran product apapun dan jadinya malah benganggu terima kasih,sistem aplikasi,0.6666666666666666,negative_2,0.9853900671005249,0.006591896992176771,0.9853900671005249,0.0002830183657351881,0.0010167689761146903,0.006718228571116924
payah spinjam shopee sudah di lunasi angsuran dan selama ini angsuran tidak pernah terlambat dalam pembayaran setelah di lunasi cicilan kurang kali saat limit mau di cairkan malah akun di bekukan sangat mengecewakan konsumen tapi utk yang lain nya bagus hanya spinjam yg payah tanpa ada penjelasan langsung main bekukan akun padahal riwayat pembayaran bagus tdk pernah terlambat,pengiriman,0.5,positive,0.9881932139396667,0.0015281974337995052,0.0016974968602880836,0.0015289292205125093,0.9881932139396667,0.007052188739180565
jangan coba transfer atau bayar qris lewat saldo shopeepay bisa terjadi saldo berkurang namun tidak sampai gunakan shopee untuk belanja saja kalaupun shopeepay nya di isi itu untuk belanja barang bukan untuk bayar qris transfer,produk,0.3333333333333333,negative_2,0.9826956987380981,0.014298839494585991,0.9826956987380981,0.0003190112765878439,0.00031972641590982676,0.002366739558055997
shopee sangatt bagus dan berbeda buat pesan pesan keperluan sehari atau aksesoris dll semuanya ad di shopee dan terjaminn jika pesanan yg dikirm salah bsah juga di kembalikan yg penting surat dan pengajuan sesuai dan proses pegambalian dananya juga cepat pokonya baguss deh,produk,0.6666666666666666,negative_1,0.9989103078842163,0.9989103078842163,0.0004810660029761493,0.00010463179205544293,8.23623631731607e-05,0.0004215648223180324
bagus sangat membantu sekali dalam berbelanja lebih murah gratis ongkir tanpa minimal belanja di mudah kan dengan ada nya voucher dan spaylater semoga sukses selalu buat shopee cuma kadang di ekspedisi nya aja sering telat,harga,0.6666666666666666,negative_1,0.9989331364631653,0.9989331364631653,0.0005491091287694871,0.00010638739331625402,7.259814447024837e-05,0.00033873843494802713
kenapa shopee sekarang sangat lama pengirimannya ada pilihan untuk pengiriman nya tapi sangat mahal tolong dong di perbaiki mksh semenjak di pegang sama spx pengiriman nya sangat lama tlng dong di perbaiki klau bisa seperti dulu cepat untuk pengiriman nya,pengiriman,0.75,negative_1,0.3874451518058777,0.3874451518058777,0.2865787446498871,0.01021186076104641,0.31053537130355835,0.005228973459452391
minimal pembatalan gak x doang gausa minta persetujuan penjual kalau minta persetujuan penjual dulu ya jelas di tolak lah mereka mau jualannya laku trus kalau di tolak penjual otomatis pembeli melakukan pembatalan retur lewat kurir kasihan kurirnya jadi mending pembatalan bisa dilakukan secara instan kasian yang berubah pikiran ga sengaja checkout,pengiriman,0.5,negative_2,0.9894027709960938,0.007424233015626669,0.9894027709960938,0.00028110455605201423,0.00043160797213204205,0.002460383577272296
kureng banget sih izin beli barang kali salah padahal expektasi udah melebihi rata terus pengembalian barang nya jauh bet ampe beda kab yang terdekat hadeh mending di ijo atao di yang itu tuh lebih works sekarang ada lagi masalahnya kurir pakai bukti paslu pas nganter padahal enggak ada di hubungi apa ama kurirnya pas di cek di apk malah pembeli tidak ada di tempat apalah padahal kurir gak ada cht atau tlp,produk,0.5,negative_2,0.9914941787719727,0.004778716713190079,0.9914941787719727,0.0002480275579728186,0.0010547995334491134,0.0024243539664894342
kenapa ya beberapa hari terakhir ini shopee ku tidak ada gambar barang yang dicari hanya ada keterangan barang dan harga saja tolong dong pihak shopee padahal aku sudah update aplikasinya tetap sama juga ga muncul gambar barangnya,harga,0.3333333333333333,negative_1,0.502517819404602,0.502517819404602,0.4919207692146301,0.0020259753800928593,0.0006752578192390501,0.0028601542580872774
belanja online di shope emang the best tetapi masi ada yang harus di perbaiki tentang video video penjual terkadang barang barang tidak sesuai dengan di video kalau bisa mereka jualan harus sesuai video nya jadi kita pesan barang tidak kecewa terima kasih,produk,1.0,negative_1,0.9875455498695374,0.9875455498695374,0.0015694968169555068,0.009412599727511406,0.00035046637640334666,0.0011219180887565017
tolong kalau sedang chat jangan tiba tiba muncul iklan cape cape panjang ngetik panjang lebar ketika mau di kirim tiba tiba jadi pencarian iphone yang saya sendiri tidak mencari barang tsb atau menyentuh logo search kau tahu saya harus ngetik lagi awal buang waktu suck apps,produk,0.3333333333333333,negative_2,0.9816458821296692,0.012902124784886837,0.9816458821296692,0.0002843941911123693,0.00102176982909441,0.004145970102399588
saya terkena penipuan melalui chat di akun shopee sy limit spl terpotong dan sudah lapor tp tidak bisa dikembalikan herannya ada toko dgn nama security shopee bisa lolos verifikasi dan bisa chat di akun sy pdahal sy tidak pernah beli di toko itu keamanan shopee sangat buruk shopee lebih suka pelanggan merugi dan tidak memberi kompensasi sy sangat kecewa buat yang lain bisa lebih hati supaya tidak tertipu,produk,1.0,positive,0.9948365688323975,0.00030033467919565737,0.0014891100581735373,0.0016124777030199766,0.9948365688323975,0.0017614249372854829
apk ny sudah bagus tetapi untuk pengirimannya sangat sangat buruk pesanan tidak tiba tepat waktu sesuai estimasi yang di berikan sistem dan juga pesanan yang tiba tiba di batalkan oleh kurir pdahal pesanan nya tidak pernah di antar ke alamat konsumen,pengiriman,0.6666666666666666,negative_2,0.47762587666511536,0.09651882946491241,0.47762587666511536,0.12441828846931458,0.29570215940475464,0.005734946578741074
saya sudah install dan menggunakanya kali aplikasi bagus bebas iklan yg mengganggu cuma pada hp samsung j pro sangat lemot dan banyak makan batere jadi saya akali setelah transaksi saya uninstall begitu seterusnya pada keseluruhan aplikasi ini bagus cuka hp saya yang kurang suport,sistem aplikasi,0.75,negative_1,0.9920834302902222,0.9920834302902222,0.005342293996363878,0.0008417610079050064,0.001131449593231082,0.0006010427023284137
shopee xpress punya kalian ga kompeten setiap ada paket mahal dikit saja prosesnya lama sekali selalu melebihi estimasi dan sering ga ada pergerakan dalam waktu jam mending ga usah ngide ngebuat ekspedisi sendiri saya di app lain saja ga pernah punya kendala ini dalam bertahun tahun belanja online menyesal sudah percaya belanja di shopee,pengiriman,0.6,positive,0.9938032627105713,0.00015688338316977024,0.0017849969444796443,0.0017096117371693254,0.9938032627105713,0.0025452133268117905
pesen barang jumlahnya gak sesuai trs ada beberpa yg barangnya udh gak berfungsi susah juga blnja waktu pengembalian barang juga susah skrg juga kalo kirim barang kurirnya gak pernah kasih kabar tiba lsg bawa barang balik padahal bisa main game tapi untuk wa kasih kabar gak bisa,produk,0.5,negative_2,0.986283004283905,0.012134507298469543,0.986283004283905,0.000234030609135516,0.00033447955502197146,0.0010141154052689672
ko setelah update fitur catatan untuk penjual ko gak ada si biasanya pas cek out ada catatan untuk penjualnya jadi kita bisa request apa dicatatan ini malah enggak ada kacau shopee tolong diperbaiki lagi dihadirkan lg fitur catatannya,tidak terdeteksi,0.0,negative_2,0.9799878597259521,0.01720806583762169,0.9799878597259521,0.0002660506288520992,0.0003180048370268196,0.0022200581151992083
kemaren sempet komplain masalah voucer gratis biaya ongkir digunakan di transaksi dalam satu provinsi estemasi sampai hari yg biasanya bisa hari sampai komplain melalui instagram respon cepet dan ditangani dengan baik akhirnya barang sampai hari thanks shopee tambah baik lagi pelayanannya jangan nunggu di komplain dulu sukses terus senang bertransaksi melalui shopee,harga,0.4,negative_1,0.9977952241897583,0.9977952241897583,0.0014389661373570561,0.00017078476957976818,9.87127423286438e-05,0.0004961872473359108
saya costumer dari tahun dan aktif belanja sampai mendapatkan platinum akun sekarang saya kecewa dengan kebijakan shopee dengan adanya biaya subtotal khusus ukuran untuk barang besar dan berat saya merasa ongkos kirim yang tertera rupiah hanyalah penarik minat saja pas dilihat di total akhir lebih mahal karena biaya khusus bisa sampai ribu rasanya ingin beralih ke apk sebelah jadi malas belanja di shopee maaf sebelumnya hanya keluhan,harga,0.4,positive,0.9929749965667725,0.00018842901044990867,0.0027212314307689667,0.002193538472056389,0.9929749965667725,0.0019217946100980043
bintang tetap tapi saya ada keluhan aplikasi saya kok tampilannya nda bagus ya saya juga pengguna setia shopee tapi akhir ini tampilan aplikasi saya nda seperti biasa ikon saling tumpang tindih harga saat memesan barang tidak kelihatan jadi saya tidak bisa melihat berapa harga barang yg saya mau beli resi juga tidak kelihatan padahal saya sudah update lo ke yg terbaru tolong sarannya supaya tampilan shopee saya normal kembali,produk,0.4,negative_1,0.9900598526000977,0.9900598526000977,0.0085147675126791,0.0003315919602755457,0.00021373362687882036,0.0008799947681836784
saya pengguna shopee vip merasa sangat rugi kecewa berat karna ada pembelian dari toko dgn banyak item ternyata produk yang dikirim busuk tidak fresh stok lama tidak bisa dikonsumsi saya klik pengembalian pengajuan barang dana tapi malah ditolak sepihak pdhl saya siap mengembalikan produknya tidak kepake juga karna busuk dan jelek asal ongkir ditanggung penjual kolom upload foto hanya terlalu sedikit tidak ada solusi malah seenaknya ditolak pengajuan saya dasar shopee jelek buruk,produk,0.5714285714285714,positive,0.9943071007728577,0.00024213272263295949,0.0015031934017315507,0.0022632102482020855,0.9943071007728577,0.0016842883778735995
untuk belanja ok banyak promo dan harga terjangkau tetapi untuk simpan uang sebaiknya jangan saya pengguna shopeepay tiba tiba akun terblokir tanpa ada pemberitahuan uang gak bisa diambil saat menghubungi cs jawabannya tidak membantu sudah mengikuti petunjuk tapi tidak membantu email gak dibalas wa gak bisa via telepon gak bisa sampai skrg belum ada kejelasan tentang akun dan uang saya di shopeepay saran saya jangan pernah simpan uang di shopeepay,harga,0.6666666666666666,negative_2,0.9891720414161682,0.008703505620360374,0.9891720414161682,0.00028387384372763336,0.00045967064215801656,0.0013809577794745564
saya kasih bintang karna ga bisa cod ke papua dan juga ongkirnya mahal sekali lebih mahal dari harga barang yang kita pesan berasa kaya beli ongkir dan dapat barang yang kita mau lagi kalo misal kita beli barang di toko yang sama tolong harga barangnya yang di hitung jangan ongkirnya juga ikut nambah padahal suka sekali sama produk produk yang di jual tapi ga bisa kebeli karna mahal ongkirnya minta ampun pengen nangis dah sumpah tolong dong pihak shopee kami di papua sangat kesulitan,harga,0.5,positive,0.9816482067108154,0.0018394996877759695,0.011447853408753872,0.003443092340603471,0.9816482067108154,0.0016213158378377557
shopee sudah sangat bagus tapi bisa ga sih kurirnya kalau ngantar itu fotonya foto orang yang nerima paketnya soalnya lokasi saya itu dikantor yang ga ada satpam jadi random yang terima statusnya udah diterima saya ga tau yang terima itu siapa saya liat foto konfirmasi pengiriman malah cuma foto resi,pengiriman,0.8333333333333334,negative_1,0.9984651803970337,0.9984651803970337,0.0007632770575582981,0.00011255631397943944,8.452716429019347e-05,0.0005743745714426041
pengiriman ke kalimantan sangat lama hari lebih belum sampai hebat voucher kompensasi keterlambatan juga tidak berguna karena ada syarat minumun belanja ini gada bedanya dengan voucher biasa dan itu pun hanya rb sudah pengiriman lama terus kalo kurir salah kirim amat harus nunggu pengembalian dana hari lebih mantap lah,pengiriman,0.8571428571428571,positive,0.9904611706733704,0.0009141177288256586,0.004488993901759386,0.0011369470739737153,0.9904611706733704,0.002998746233060956
